current_path,file_type,size_bytes,sha256,model_cell,scientific_purpose,decision,reason,destination_if_moved
L292:reports/L292_E1_LCN_report_figures/16_one_factor_diagnostics.png,figure,224635,af04c42374621a03436430dd28237f289ecfb14f27f2dbe3ef9ada9754334ff6,L292,"Visualization of morphology, simulation, or validation output",move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/reports/L292_E1_LCN_report_figures/16_one_factor_diagnostics.png
L292:reports/L292_E1_LCN_report_figures/17_temperature_audit_summary.png,figure,132425,e3a63c9ff2a5abd317ad7586aec38f6fb2bd67485e9b68684d5c4294945493c2,L292,"Visualization of morphology, simulation, or validation output",move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/reports/L292_E1_LCN_report_figures/17_temperature_audit_summary.png
L292:reports/L292_E1_LCN_report_figures/18_six_population_mapping.png,figure,206635,bac490faf20aeac103953c19cdeeea823471a43e7d0ba749e72a697768b26fb5,L292,"Visualization of morphology, simulation, or validation output",move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/reports/L292_E1_LCN_report_figures/18_six_population_mapping.png
L292:reports/L292_E1_LCN_report_figures/19_readiness_gate_flow.png,figure,197206,f60965138507b8ad9a7a9f075ac4c704996526d2dedd8aa760c088568fa8ee45,L292,"Visualization of morphology, simulation, or validation output",move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/reports/L292_E1_LCN_report_figures/19_readiness_gate_flow.png
L292:reports/L292_E1_LCN_report_figures/20_three_neuron_project_components.png,figure,144220,8a61f1285cbd39b68f787288b3d48d3157e5eef4c31f06826ee8f9583378888e,L292,"Visualization of morphology, simulation, or validation output",move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/reports/L292_E1_LCN_report_figures/20_three_neuron_project_components.png
L292:reports/L292_E1_passive_23C.md,report/documentation,4531,4d9fd7855b3c8c5f0e5b8c91e02dbb0596a377b00e0d9da9fcbb1e8f538b48c1,L292,"Scientific interpretation, provenance, or run documentation",move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/reports/L292_E1_passive_23C.md
L292:reports/mechanism_compile_log.txt,report/documentation,4891,ff09c3f1611007b2a4536757b4be2f571cca6126f1ece82de3d901016a00f81d,L292,"Scientific interpretation, provenance, or run documentation",move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/reports/mechanism_compile_log.txt
L292:reports/mechanism_compile_log_after_HH2_singularity_fix.txt,report/documentation,958,b7f31d634b58a5d47f5bb88274c261092c3c77e25907fd1ddbfa1841b40f52e7,L292,"Scientific interpretation, provenance, or run documentation",move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/reports/mechanism_compile_log_after_HH2_singularity_fix.txt
L292:reports/work_completed_report.md,report/documentation,14747,e54f21c375e7816eb985d3b0299c73b1d85c3c006ad04d534e5495ca75e3c00a,L292,"Scientific interpretation, provenance, or run documentation",move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/reports/work_completed_report.md
L292:results/23C/delayed_excitatory/broad_initial_retry/metrics.csv,simulation/validation data,2307,78adcf53c28015c4bde4e347f60d4f613e166ab50acd97e2b7a628f51df643a6,L292,Raw or summarized evidence for a model result,move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/23C/delayed_excitatory/broad_initial_retry/metrics.csv
L292:results/23C/delayed_excitatory/broad_initial_retry/section_inventory.json,JSON result/data,426445,931a2f1005a3d23f671da3d692f9c36dd24b4f4b2d6e94d17a8c2bb423b4b3bd,L292,Project metadata or historical artifact,move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/23C/delayed_excitatory/broad_initial_retry/section_inventory.json
L292:results/23C/delayed_excitatory/broad_initial_retry/summary.json,JSON result/data,14755,0b5448ebe220fe21a2f501c079be8444b5db06773d103bba27f9a68db14352d7,L292,Project metadata or historical artifact,move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/23C/delayed_excitatory/broad_initial_retry/summary.json
L292:results/23C/delayed_excitatory/broad_initial_retry/trace_m0p020_nA.csv,simulation/validation data,1615716,d8c16ec733bfa79a114b0d26aa18c05c654d44df72368a6ffa1b49178f459d69,L292,Raw or summarized evidence for a model result,move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/23C/delayed_excitatory/broad_initial_retry/trace_m0p020_nA.csv
L292:results/23C/delayed_excitatory/broad_initial_retry/trace_p0p000_nA.csv,simulation/validation data,1615716,78c026e21551eb50c38be3d3e3c8766b8b56e6b8ef2c61a5bfcbb61cc0b8b0ee,L292,Raw or summarized evidence for a model result,move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/23C/delayed_excitatory/broad_initial_retry/trace_p0p000_nA.csv
L292:results/23C/delayed_excitatory/broad_initial_retry/trace_p0p050_nA.csv,simulation/validation data,1615716,a238a3f8fbb39746985e250017501b22471d60cf23f08410963a6db0ce78e918,L292,Raw or summarized evidence for a model result,move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/23C/delayed_excitatory/broad_initial_retry/trace_p0p050_nA.csv
L292:results/23C/delayed_excitatory/broad_initial_retry/trace_p0p100_nA.csv,simulation/validation data,1615716,f7b4e5ddb76961fe397696003ba6ec6d6c2bc114c178e13a0679086f2061a9bd,L292,Raw or summarized evidence for a model result,move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/23C/delayed_excitatory/broad_initial_retry/trace_p0p100_nA.csv
L292:results/23C/delayed_excitatory/broad_initial_retry/trace_p0p200_nA.csv,simulation/validation data,1615716,b6866277c155ee5c6b0e22813bbe18627406923f836ea494cf89d2b2f77b9125,L292,Raw or summarized evidence for a model result,move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/23C/delayed_excitatory/broad_initial_retry/trace_p0p200_nA.csv
L292:results/23C/delayed_excitatory/broad_initial_retry/trace_p0p400_nA.csv,simulation/validation data,1615149,bdb4933a00394aede74ecb73c05a262706c8a4dadb1adedfdef436661585fbf3,L292,Raw or summarized evidence for a model result,move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/23C/delayed_excitatory/broad_initial_retry/trace_p0p400_nA.csv
L292:results/23C/delayed_excitatory/broad_initial_retry/trace_p0p750_nA.csv,simulation/validation data,1611197,3dce7842344a11361ce42383b0f36f3990ba867076d895db02c4fdade5747723,L292,Raw or summarized evidence for a model result,move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/23C/delayed_excitatory/broad_initial_retry/trace_p0p750_nA.csv
L292:results/23C/delayed_excitatory/broad_initial_retry/trace_p1p000_nA.csv,simulation/validation data,1608658,c24b30e747dbf43707554cb36a3f6048b541bba8990ffdf20ba0b7c6deaddd26,L292,Raw or summarized evidence for a model result,move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/23C/delayed_excitatory/broad_initial_retry/trace_p1p000_nA.csv
L292:results/23C/delayed_excitatory/broad_initial_retry/validation.svg,figure,292968,dc34d2a515478bcd54c7e1eaf4a7ac4362d809ef90122d65f1b338ef29473342,L292,"Visualization of morphology, simulation, or validation output",move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/23C/delayed_excitatory/broad_initial_retry/validation.svg
L292:results/23C/delayed_excitatory/final/metrics.csv,simulation/validation data,2191,103bb763f7dd2c7b0dea63a4eb8fe8df3ac9660c6d561870d777ad31494c9ac4,L292,Raw or summarized evidence for a model result,move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/23C/delayed_excitatory/final/metrics.csv
L292:results/23C/delayed_excitatory/final/section_inventory.json,JSON result/data,426445,779e8a754f861a48d0cfd40c8ad7e421132049167856084f8a87ffb3a094e4b7,L292,Project metadata or historical artifact,move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/23C/delayed_excitatory/final/section_inventory.json
L292:results/23C/delayed_excitatory/final/summary.json,JSON result/data,13519,987fc1bc1b59d2383294b070aa4a673f678c458106d5003cab9f009603dfbcea,L292,Project metadata or historical artifact,move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/23C/delayed_excitatory/final/summary.json
L292:results/23C/delayed_excitatory/final/SUPERSEDED_AFTER_HH2_FIX.md,report/documentation,423,9a82c3d7ed07b19a79b7096bb8bc1f79056800be2d52c84b570b7c7954423407,L292,"Scientific interpretation, provenance, or run documentation",move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/23C/delayed_excitatory/final/SUPERSEDED_AFTER_HH2_FIX.md
L292:results/23C/delayed_excitatory/final/trace_m0p020_nA.csv,simulation/validation data,2163717,4f43001161ede211b49935f82b1a4c4d419a4de64b2410fa132408fc070ad273,L292,Raw or summarized evidence for a model result,move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/23C/delayed_excitatory/final/trace_m0p020_nA.csv
L292:results/23C/delayed_excitatory/final/trace_p0p000_nA.csv,simulation/validation data,2163717,8a644e8ce344b95497caa58b2603d3ca32d106e04a5d76efb25d146faaa1a18d,L292,Raw or summarized evidence for a model result,move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/23C/delayed_excitatory/final/trace_p0p000_nA.csv
L292:results/23C/delayed_excitatory/final/trace_p0p370_nA.csv,simulation/validation data,2163717,1cf78ccebc7dfebaabf30fa800d1f2cc85774a9fa58c91614acd49a45f53d921,L292,Raw or summarized evidence for a model result,move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/23C/delayed_excitatory/final/trace_p0p370_nA.csv
L292:results/23C/delayed_excitatory/final/trace_p0p380_nA.csv,simulation/validation data,2163433,23a3691912de14d073153c8b3601a850a663a3eb2470373117e90d9e9c96c782,L292,Raw or summarized evidence for a model result,move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/23C/delayed_excitatory/final/trace_p0p380_nA.csv
L292:results/23C/delayed_excitatory/final/trace_p0p390_nA.csv,simulation/validation data,2163149,e0a2a144bf24354a6d419fcaee83f4f46f97579c78cc5d992eb85736918bc177,L292,Raw or summarized evidence for a model result,move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/23C/delayed_excitatory/final/trace_p0p390_nA.csv
L292:results/23C/delayed_excitatory/final/trace_p0p750_nA.csv,simulation/validation data,2159198,500c2c1e2fbc841bbe74c1507258f8fd640c96b2e701d63f2a0b5ee05f1522bc,L292,Raw or summarized evidence for a model result,move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/23C/delayed_excitatory/final/trace_p0p750_nA.csv
L292:results/23C/delayed_excitatory/final/trace_p1p000_nA.csv,simulation/validation data,2156659,6f98ffca486c0e335302eca3bc63d0496af42a9596fb01f7469e8380f7e4fdcc,L292,Raw or summarized evidence for a model result,move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/23C/delayed_excitatory/final/trace_p1p000_nA.csv
L292:results/23C/delayed_excitatory/final/validation.svg,figure,251991,6b0dfa703887a79c358d67a18b8c1dc60577f8823bb19aa043e51c35a51d3436,L292,"Visualization of morphology, simulation, or validation output",move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/23C/delayed_excitatory/final/validation.svg
L292:results/23C/delayed_excitatory/final_after_HH2_singularity_fix/metrics.csv,simulation/validation data,2191,e15fe0d0b74ed839aaeb8c66967447d2437249782366f6ad537e977e3acfca96,L292,Raw or summarized evidence for a model result,move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/23C/delayed_excitatory/final_after_HH2_singularity_fix/metrics.csv
L292:results/23C/delayed_excitatory/final_after_HH2_singularity_fix/section_inventory.json,JSON result/data,426445,60fc628bee4634bd30f5a6411b4a18f83c79e16e2648de74febb1db00092e21e,L292,Project metadata or historical artifact,move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/23C/delayed_excitatory/final_after_HH2_singularity_fix/section_inventory.json
L292:results/23C/delayed_excitatory/final_after_HH2_singularity_fix/summary.json,JSON result/data,13520,7b558498de495bc3e22793530735a22e93609286f89c840c996d416d9aeddc46,L292,Project metadata or historical artifact,move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/23C/delayed_excitatory/final_after_HH2_singularity_fix/summary.json
L292:results/23C/delayed_excitatory/final_after_HH2_singularity_fix/trace_m0p020_nA.csv,simulation/validation data,2163717,4f43001161ede211b49935f82b1a4c4d419a4de64b2410fa132408fc070ad273,L292,Raw or summarized evidence for a model result,move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/23C/delayed_excitatory/final_after_HH2_singularity_fix/trace_m0p020_nA.csv
L292:results/23C/delayed_excitatory/final_after_HH2_singularity_fix/trace_p0p000_nA.csv,simulation/validation data,2163717,8a644e8ce344b95497caa58b2603d3ca32d106e04a5d76efb25d146faaa1a18d,L292,Raw or summarized evidence for a model result,move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/23C/delayed_excitatory/final_after_HH2_singularity_fix/trace_p0p000_nA.csv
L292:results/23C/delayed_excitatory/final_after_HH2_singularity_fix/trace_p0p370_nA.csv,simulation/validation data,2163717,1cf78ccebc7dfebaabf30fa800d1f2cc85774a9fa58c91614acd49a45f53d921,L292,Raw or summarized evidence for a model result,move/import,Scientifically relevant source work preserved in the consolidated repository,cells/L292_E1_excitatory_interneuron/results/23C/delayed_excitatory/final_after_HH2_singularity_fix/trace_p0p370_nA.csv
